HSHD_NUM,BASKET_NUM,DATE,PRODUCT_NUM,SPEND,UNITS
128,26705,2019-03-11 01:00:00,1049,7.79,4
283,97618,2019-03-11 02:00:00,1063,42.21,2
325,72598,2019-03-11 03:00:00,1094,16.45,2
25,87878,2019-03-11 04:00:00,1001,26.18,3
131,22239,2019-03-11 05:00:00,1044,89.3,3
353,56622,2019-03-11 06:00:00,1094,96.88,1
196,56665,2019-03-11 07:00:00,1061,94.91,2
281,42274,2019-03-11 08:00:00,1013,20.14,3
154,21419,2019-03-11 09:00:00,1073,90.19,4
382,25003,2019-03-11 10:00:00,1093,15.01,1
133,40866,2019-03-11 11:00:00,1099,51.26,1
227,31988,2019-03-11 12:00:00,1014,64.72,4
189,65894,2019-03-11 13:00:00,1013,46.78,3
265,15674,2019-03-11 14:00:00,1030,95.23,2
372,80538,2019-03-11 15:00:00,1028,33.99,1
134,76446,2019-03-11 16:00:00,1026,53.21,4
211,39072,2019-03-11 17:00:00,1084,8.47,4
60,43717,2019-03-11 18:00:00,1008,85.37,4
377,97345,2019-03-11 19:00:00,1019,41.92,4
395,36651,2019-03-11 20:00:00,1098,70.35,1
364,54291,2019-03-11 21:00:00,1057,68.54,2
364,73350,2019-03-11 22:00:00,1078,67.95,3
213,92020,2019-03-11 23:00:00,1087,51.19,4
216,14646,2019-03-12 00:00:00,1048,28.47,4
226,49713,2019-03-12 01:00:00,1056,62.88,2
131,77936,2019-03-12 02:00:00,1015,96.22,2
76,54331,2019-03-12 03:00:00,1099,83.56,3
286,32185,2019-03-12 04:00:00,1074,11.77,1
277,94263,2019-03-12 05:00:00,1007,3.3,2
156,62107,2019-03-12 06:00:00,1066,50.4,1
248,76554,2019-03-12 07:00:00,1018,77.81,1
218,27563,2019-03-12 08:00:00,1066,32.08,4
190,80729,2019-03-12 09:00:00,1035,70.42,1
163,25701,2019-03-12 10:00:00,1088,93.26,4
180,79072,2019-03-12 11:00:00,1059,46.44,4
34,58217,2019-03-12 12:00:00,1035,25.17,3
41,54610,2019-03-12 13:00:00,1010,91.86,1
307,94422,2019-03-12 14:00:00,1050,47.75,2
338,60131,2019-03-12 15:00:00,1079,41.38,2
314,39410,2019-03-12 16:00:00,1054,35.98,2
75,68715,2019-03-12 17:00:00,1053,42.88,3
279,48665,2019-03-12 18:00:00,1016,67.69,4
176,25957,2019-03-12 19:00:00,1061,43.94,4
384,58127,2019-03-12 20:00:00,1041,33.1,2
150,73589,2019-03-12 21:00:00,1023,74.62,4
273,56008,2019-03-12 22:00:00,1016,21.09,4
325,71920,2019-03-12 23:00:00,1047,20.99,3
108,42875,2019-03-13 00:00:00,1083,69.95,1
139,11626,2019-03-13 01:00:00,1085,86.8,1
350,73822,2019-03-13 02:00:00,1069,24.88,3
271,81765,2019-03-13 03:00:00,1006,19.92,3
347,82413,2019-03-13 04:00:00,1013,67.36,4
289,43642,2019-03-13 05:00:00,1010,62.46,3
212,48311,2019-03-13 06:00:00,1011,45.28,4
381,42356,2019-03-13 07:00:00,1004,10.49,1
272,13809,2019-03-13 08:00:00,1004,10.09,3
66,53371,2019-03-13 09:00:00,1019,77.96,4
248,44875,2019-03-13 10:00:00,1053,45.73,1
156,19465,2019-03-13 11:00:00,1054,85.94,1
47,76095,2019-03-13 12:00:00,1057,57.9,2
201,83844,2019-03-13 13:00:00,1078,62.26,1
148,75250,2019-03-13 14:00:00,1089,93.49,3
124,96889,2019-03-13 15:00:00,1096,17.3,3
1,25250,2019-03-13 16:00:00,1029,54.76,4
247,56023,2019-03-13 17:00:00,1023,6.76,3
343,56624,2019-03-13 18:00:00,1086,36.53,1
128,26427,2019-03-13 19:00:00,1072,15.66,4
191,43276,2019-03-13 20:00:00,1002,19.6,1
67,81643,2019-03-13 21:00:00,1099,93.54,2
4,89012,2019-03-13 22:00:00,1047,61.46,4
303,13439,2019-03-13 23:00:00,1070,89.32,2
294,95848,2019-03-14 00:00:00,1021,44.91,4
143,97331,2019-03-14 01:00:00,1013,60.17,3
191,88672,2019-03-14 02:00:00,1047,4.18,1
21,89703,2019-03-14 03:00:00,1028,47.48,4
227,27300,2019-03-14 04:00:00,1049,56.84,3
313,70289,2019-03-14 05:00:00,1079,2.66,3
117,27182,2019-03-14 06:00:00,1097,79.16,3
302,80507,2019-03-14 07:00:00,1009,30.25,2
142,60912,2019-03-14 08:00:00,1070,45.8,3
39,36909,2019-03-14 09:00:00,1088,54.03,4
393,29659,2019-03-14 10:00:00,1026,99.23,2
355,41403,2019-03-14 11:00:00,1078,10.82,1
252,43586,2019-03-14 12:00:00,1095,55.97,3
333,20360,2019-03-14 13:00:00,1027,53.53,4
207,31424,2019-03-14 14:00:00,1008,7.82,4
210,58791,2019-03-14 15:00:00,1070,63.76,2
115,13065,2019-03-14 16:00:00,1079,29.4,1
225,78795,2019-03-14 17:00:00,1025,11.27,2
134,22300,2019-03-14 18:00:00,1098,18.69,3
251,43370,2019-03-14 19:00:00,1080,82.54,1
219,79831,2019-03-14 20:00:00,1086,11.31,1
91,37209,2019-03-14 21:00:00,1007,47.23,1
354,30927,2019-03-14 22:00:00,1001,20.33,2
376,44579,2019-03-14 23:00:00,1094,17.07,4
46,19032,2019-03-15 00:00:00,1056,21.37,2
38,88413,2019-03-15 01:00:00,1051,49.79,4
142,50731,2019-03-15 02:00:00,1057,24.54,2
100,63767,2019-03-15 03:00:00,1095,10.58,4
328,82302,2019-03-15 04:00:00,1092,80.34,4
190,59954,2019-03-15 05:00:00,1002,54.44,1
35,98365,2019-03-15 06:00:00,1007,16.53,4
147,95757,2019-03-15 07:00:00,1058,47.67,3
30,35102,2019-03-15 08:00:00,1001,7.77,3
334,44433,2019-03-15 09:00:00,1094,58.46,4
84,25932,2019-03-15 10:00:00,1061,34.69,4
369,35714,2019-03-15 11:00:00,1048,11.25,4
281,67803,2019-03-15 12:00:00,1019,19.18,4
344,49743,2019-03-15 13:00:00,1028,35.22,1
270,12552,2019-03-15 14:00:00,1016,80.83,3
154,66627,2019-03-15 15:00:00,1073,18.2,1
102,55987,2019-03-15 16:00:00,1021,11.86,3
215,89810,2019-03-15 17:00:00,1005,52.08,4
150,55380,2019-03-15 18:00:00,1061,56.31,3
83,39250,2019-03-15 19:00:00,1097,9.93,3
110,78344,2019-03-15 20:00:00,1030,29.16,2
387,74686,2019-03-15 21:00:00,1061,27.01,2
275,55028,2019-03-15 22:00:00,1011,19.44,4
201,25295,2019-03-15 23:00:00,1011,32.25,1
284,65248,2019-03-16 00:00:00,1062,4.67,2
173,90205,2019-03-16 01:00:00,1015,65.5,4
327,20523,2019-03-16 02:00:00,1024,98.86,1
206,55530,2019-03-16 03:00:00,1021,63.77,2
63,23769,2019-03-16 04:00:00,1090,36.75,3
73,73042,2019-03-16 05:00:00,1087,67.12,2
251,54645,2019-03-16 06:00:00,1075,57.58,4
124,72142,2019-03-16 07:00:00,1017,84.83,2
375,35557,2019-03-16 08:00:00,1044,62.57,2
121,89782,2019-03-16 09:00:00,1079,63.77,1
275,88382,2019-03-16 10:00:00,1067,22.94,1
398,47085,2019-03-16 11:00:00,1011,42.15,3
120,60708,2019-03-16 12:00:00,1048,35.1,4
317,61357,2019-03-16 13:00:00,1032,2.13,3
164,23470,2019-03-16 14:00:00,1085,32.01,3
286,88712,2019-03-16 15:00:00,1062,49.12,2
265,89082,2019-03-16 16:00:00,1017,60.39,3
320,16805,2019-03-16 17:00:00,1053,93.52,1
161,92324,2019-03-16 18:00:00,1096,24.67,3
376,72028,2019-03-16 19:00:00,1026,16.09,4
308,60772,2019-03-16 20:00:00,1082,87.08,3
89,62104,2019-03-16 21:00:00,1077,94.24,4
142,83616,2019-03-16 22:00:00,1024,49.31,4
203,99300,2019-03-16 23:00:00,1033,12.41,3
309,16630,2019-03-17 00:00:00,1087,49.05,3
227,25701,2019-03-17 01:00:00,1059,11.83,3
334,24859,2019-03-17 02:00:00,1053,88.44,4
222,31183,2019-03-17 03:00:00,1086,71.11,1
41,50438,2019-03-17 04:00:00,1004,24.87,2
196,52244,2019-03-17 05:00:00,1035,88.78,3
68,84312,2019-03-17 06:00:00,1053,64.15,2
264,25021,2019-03-17 07:00:00,1087,95.37,3
2,79863,2019-03-17 08:00:00,1035,98.07,4
361,65565,2019-03-17 09:00:00,1068,1.32,4
125,58043,2019-03-17 10:00:00,1038,12.9,2
110,83150,2019-03-17 11:00:00,1069,55.15,1
86,74361,2019-03-17 12:00:00,1099,95.63,4
120,11245,2019-03-17 13:00:00,1003,99.43,2
127,51011,2019-03-17 14:00:00,1073,57.17,4
255,20355,2019-03-17 15:00:00,1064,18.21,3
183,58692,2019-03-17 16:00:00,1084,17.14,2
16,59004,2019-03-17 17:00:00,1039,76.62,2
62,39714,2019-03-17 18:00:00,1036,59.6,3
369,27198,2019-03-17 19:00:00,1066,55.33,2
158,76951,2019-03-17 20:00:00,1030,47.11,3
268,11652,2019-03-17 21:00:00,1090,72.79,1
35,53625,2019-03-17 22:00:00,1080,85.95,3
267,95982,2019-03-17 23:00:00,1086,30.99,1
64,28740,2019-03-18 00:00:00,1076,22.87,2
50,13810,2019-03-18 01:00:00,1046,67.35,3
255,26569,2019-03-18 02:00:00,1026,91.56,2
149,89120,2019-03-18 03:00:00,1050,35.47,1
325,36783,2019-03-18 04:00:00,1019,27.97,4
304,88047,2019-03-18 05:00:00,1012,23.39,4
276,19471,2019-03-18 06:00:00,1062,26.19,4
357,16163,2019-03-18 07:00:00,1043,14.36,4
172,73087,2019-03-18 08:00:00,1023,60.08,4
201,72071,2019-03-18 09:00:00,1002,28.8,1
393,26065,2019-03-18 10:00:00,1009,61.88,4
324,93456,2019-03-18 11:00:00,1064,9.22,4
35,58348,2019-03-18 12:00:00,1048,12.43,2
216,29154,2019-03-18 13:00:00,1057,54.08,3
65,30229,2019-03-18 14:00:00,1076,51.64,3
8,62587,2019-03-18 15:00:00,1077,27.88,3
301,59713,2019-03-18 16:00:00,1096,82.89,3
343,36997,2019-03-18 17:00:00,1001,19.52,1
332,31101,2019-03-18 18:00:00,1065,36.71,3
76,50391,2019-03-18 19:00:00,1030,56.0,2
174,85863,2019-03-18 20:00:00,1067,86.85,1
47,82723,2019-03-18 21:00:00,1097,42.44,4
15,69405,2019-03-18 22:00:00,1082,40.46,2
361,44948,2019-03-18 23:00:00,1036,58.37,2
147,63031,2019-03-19 00:00:00,1072,32.35,4
26,47921,2019-03-19 01:00:00,1023,71.21,4
308,82571,2019-03-19 02:00:00,1076,25.62,2
93,87007,2019-03-19 03:00:00,1043,82.5,1
232,38460,2019-03-19 04:00:00,1093,27.96,4
21,31071,2019-03-19 05:00:00,1082,99.28,3
307,76118,2019-03-19 06:00:00,1040,32.33,2
38,58282,2019-03-19 07:00:00,1073,88.0,2
276,68445,2019-03-19 08:00:00,1050,40.34,4
157,91067,2019-03-19 09:00:00,1041,25.36,4
179,92208,2019-03-19 10:00:00,1077,23.39,3
132,64816,2019-03-19 11:00:00,1039,85.17,3
311,95779,2019-03-19 12:00:00,1047,31.57,3
348,13060,2019-03-19 13:00:00,1083,34.52,3
28,23731,2019-03-19 14:00:00,1003,20.5,2
260,87830,2019-03-19 15:00:00,1059,96.17,4
76,30719,2019-03-19 16:00:00,1038,25.23,1
67,57042,2019-03-19 17:00:00,1004,25.5,4
342,59116,2019-03-19 18:00:00,1095,94.45,4
194,36325,2019-03-19 19:00:00,1005,90.19,3
162,32597,2019-03-19 20:00:00,1013,25.64,3
347,77439,2019-03-19 21:00:00,1069,86.61,2
361,24551,2019-03-19 22:00:00,1077,25.73,3
257,34278,2019-03-19 23:00:00,1011,9.36,2
72,25141,2019-03-20 00:00:00,1061,82.22,4
87,77913,2019-03-20 01:00:00,1026,77.38,4
262,43615,2019-03-20 02:00:00,1053,30.17,4
214,72751,2019-03-20 03:00:00,1089,9.92,2
153,37452,2019-03-20 04:00:00,1011,21.44,2
210,32725,2019-03-20 05:00:00,1007,77.33,2
61,60391,2019-03-20 06:00:00,1073,96.51,3
268,85060,2019-03-20 07:00:00,1015,26.64,1
262,21698,2019-03-20 08:00:00,1051,82.01,3
218,96711,2019-03-20 09:00:00,1025,23.57,1
283,87850,2019-03-20 10:00:00,1007,68.28,3
136,12365,2019-03-20 11:00:00,1044,9.28,4
380,53372,2019-03-20 12:00:00,1092,58.94,2
362,54134,2019-03-20 13:00:00,1083,27.65,3
93,47823,2019-03-20 14:00:00,1080,92.66,2
109,81158,2019-03-20 15:00:00,1018,29.69,3
241,11949,2019-03-20 16:00:00,1016,40.45,4
355,59396,2019-03-20 17:00:00,1064,84.23,2
142,41912,2019-03-20 18:00:00,1028,44.39,4
291,66947,2019-03-20 19:00:00,1013,24.6,1
237,54387,2019-03-20 20:00:00,1016,55.21,2
340,73965,2019-03-20 21:00:00,1012,84.16,3
312,26508,2019-03-20 22:00:00,1092,43.88,2
177,55592,2019-03-20 23:00:00,1097,14.16,1
141,11919,2019-03-21 00:00:00,1090,38.93,1
189,52595,2019-03-21 01:00:00,1062,95.49,3
49,19617,2019-03-21 02:00:00,1032,8.13,4
302,85268,2019-03-21 03:00:00,1028,41.44,2
369,43298,2019-03-21 04:00:00,1036,65.15,4
190,16929,2019-03-21 05:00:00,1082,8.77,4
136,24456,2019-03-21 06:00:00,1045,35.15,3
43,96676,2019-03-21 07:00:00,1023,94.12,2
380,93721,2019-03-21 08:00:00,1013,4.03,1
353,47924,2019-03-21 09:00:00,1004,75.42,3
90,34240,2019-03-21 10:00:00,1052,84.3,4
295,97381,2019-03-21 11:00:00,1087,28.43,1
341,19228,2019-03-21 12:00:00,1097,22.26,4
245,31686,2019-03-21 13:00:00,1094,91.57,2
192,21920,2019-03-21 14:00:00,1029,76.64,4
318,17432,2019-03-21 15:00:00,1059,12.22,1
106,73575,2019-03-21 16:00:00,1072,22.01,2
363,81725,2019-03-21 17:00:00,1090,62.51,3
310,43910,2019-03-21 18:00:00,1027,42.52,4
382,40226,2019-03-21 19:00:00,1025,50.91,2
233,83150,2019-03-21 20:00:00,1017,95.2,2
265,69099,2019-03-21 21:00:00,1035,42.6,3
344,96760,2019-03-21 22:00:00,1007,88.29,3
37,28013,2019-03-21 23:00:00,1017,66.41,1
305,31446,2019-03-22 00:00:00,1083,13.04,2
41,80375,2019-03-22 01:00:00,1057,74.71,2
17,72509,2019-03-22 02:00:00,1031,52.5,1
344,10557,2019-03-22 03:00:00,1092,23.28,4
277,40666,2019-03-22 04:00:00,1048,29.67,2
307,47389,2019-03-22 05:00:00,1047,56.18,2
59,57700,2019-03-22 06:00:00,1081,60.57,4
183,34578,2019-03-22 07:00:00,1070,96.85,3
41,84779,2019-03-22 08:00:00,1064,85.62,3
39,19596,2019-03-22 09:00:00,1091,21.38,3
397,67500,2019-03-22 10:00:00,1032,77.63,1
192,82534,2019-03-22 11:00:00,1049,1.82,4
267,20129,2019-03-22 12:00:00,1003,13.85,3
147,73394,2019-03-22 13:00:00,1083,20.77,1
395,76046,2019-03-22 14:00:00,1035,60.12,4
333,21596,2019-03-22 15:00:00,1094,20.27,3
127,75355,2019-03-22 16:00:00,1027,37.16,2
46,22974,2019-03-22 17:00:00,1002,25.04,2
45,76673,2019-03-22 18:00:00,1005,34.4,3
1,80202,2019-03-22 19:00:00,1044,94.3,3
168,84442,2019-03-22 20:00:00,1022,99.74,1
108,31818,2019-03-22 21:00:00,1006,68.89,2
19,53246,2019-03-22 22:00:00,1060,57.66,4
332,65598,2019-03-22 23:00:00,1099,71.14,3
72,12654,2019-03-23 00:00:00,1064,77.39,4
109,43758,2019-03-23 01:00:00,1005,74.16,3
268,34204,2019-03-23 02:00:00,1023,9.11,2
240,44928,2019-03-23 03:00:00,1036,31.72,3
301,63609,2019-03-23 04:00:00,1044,35.0,4
90,40552,2019-03-23 05:00:00,1050,37.56,2
103,20336,2019-03-23 06:00:00,1099,35.09,3
250,57037,2019-03-23 07:00:00,1087,78.92,2
8,26206,2019-03-23 08:00:00,1044,75.01,1
153,44831,2019-03-23 09:00:00,1062,1.46,4
347,53563,2019-03-23 10:00:00,1028,30.34,3
174,28361,2019-03-23 11:00:00,1095,62.74,3
343,51335,2019-03-23 12:00:00,1024,12.91,3
158,84469,2019-03-23 13:00:00,1009,8.05,4
215,35816,2019-03-23 14:00:00,1034,83.01,1
177,25619,2019-03-23 15:00:00,1054,45.82,4
175,36819,2019-03-23 16:00:00,1024,85.71,3
340,21741,2019-03-23 17:00:00,1090,82.53,4
338,18798,2019-03-23 18:00:00,1044,89.44,3
146,35143,2019-03-23 19:00:00,1095,5.78,4
324,59695,2019-03-23 20:00:00,1011,19.43,2
161,42747,2019-03-23 21:00:00,1003,30.32,4
127,31182,2019-03-23 22:00:00,1089,14.49,3
82,19415,2019-03-23 23:00:00,1066,49.06,3
147,21085,2019-03-24 00:00:00,1016,80.1,4
239,25008,2019-03-24 01:00:00,1072,95.17,4
84,97638,2019-03-24 02:00:00,1092,89.07,2
113,28452,2019-03-24 03:00:00,1064,46.28,1
225,74075,2019-03-24 04:00:00,1081,64.01,1
332,18120,2019-03-24 05:00:00,1052,23.84,2
378,74385,2019-03-24 06:00:00,1083,40.9,1
243,83356,2019-03-24 07:00:00,1056,87.25,1
143,28170,2019-03-24 08:00:00,1097,3.89,3
41,26259,2019-03-24 09:00:00,1027,53.74,3
258,32099,2019-03-24 10:00:00,1098,87.41,3
285,19649,2019-03-24 11:00:00,1015,13.08,4
105,69258,2019-03-24 12:00:00,1020,98.27,4
202,51037,2019-03-24 13:00:00,1076,2.23,1
307,21805,2019-03-24 14:00:00,1098,88.73,4
331,53147,2019-03-24 15:00:00,1041,36.01,3
266,84280,2019-03-24 16:00:00,1053,14.14,4
398,56053,2019-03-24 17:00:00,1031,16.58,1
210,86215,2019-03-24 18:00:00,1037,70.42,3
51,20985,2019-03-24 19:00:00,1069,87.2,1
118,22391,2019-03-24 20:00:00,1037,64.47,4
201,14861,2019-03-24 21:00:00,1053,92.94,2
377,73582,2019-03-24 22:00:00,1059,84.41,2
39,61928,2019-03-24 23:00:00,1076,1.89,3
28,44364,2019-03-25 00:00:00,1076,67.27,1
259,92399,2019-03-25 01:00:00,1046,31.16,2
84,52923,2019-03-25 02:00:00,1011,46.0,2
155,17919,2019-03-25 03:00:00,1052,10.31,3
117,65896,2019-03-25 04:00:00,1032,28.93,3
2,95818,2019-03-25 05:00:00,1027,63.64,1
93,57396,2019-03-25 06:00:00,1002,22.62,2
166,44840,2019-03-25 07:00:00,1081,65.11,1
387,52255,2019-03-25 08:00:00,1025,92.38,1
400,81160,2019-03-25 09:00:00,1053,1.49,3
350,18176,2019-03-25 10:00:00,1039,78.79,1
296,43529,2019-03-25 11:00:00,1065,64.49,4
258,66406,2019-03-25 12:00:00,1067,5.62,1
81,22941,2019-03-25 13:00:00,1091,79.23,2
268,11669,2019-03-25 14:00:00,1091,23.23,1
235,95782,2019-03-25 15:00:00,1088,27.32,4
321,54859,2019-03-25 16:00:00,1089,10.26,4
311,65786,2019-03-25 17:00:00,1046,53.9,2
301,61083,2019-03-25 18:00:00,1001,50.32,2
357,50076,2019-03-25 19:00:00,1041,35.37,1
213,30323,2019-03-25 20:00:00,1033,17.71,4
62,16021,2019-03-25 21:00:00,1093,83.96,4
49,49807,2019-03-25 22:00:00,1020,87.76,1
127,60355,2019-03-25 23:00:00,1043,54.52,2
223,54732,2019-03-26 00:00:00,1086,25.18,4
279,18711,2019-03-26 01:00:00,1096,10.51,1
294,73079,2019-03-26 02:00:00,1001,86.99,2
284,17904,2019-03-26 03:00:00,1090,10.51,1
277,74033,2019-03-26 04:00:00,1058,2.3,2
107,96478,2019-03-26 05:00:00,1085,47.47,2
146,99787,2019-03-26 06:00:00,1097,73.4,4
99,65096,2019-03-26 07:00:00,1015,46.3,3
375,13093,2019-03-26 08:00:00,1019,6.09,4
73,34918,2019-03-26 09:00:00,1025,69.31,1
122,82743,2019-03-26 10:00:00,1015,64.59,2
30,72636,2019-03-26 11:00:00,1069,68.47,4
188,68806,2019-03-26 12:00:00,1022,21.91,2
364,19394,2019-03-26 13:00:00,1041,79.77,4
354,23280,2019-03-26 14:00:00,1036,48.44,1
288,46303,2019-03-26 15:00:00,1071,54.1,1
195,37453,2019-03-26 16:00:00,1005,55.04,1
156,70695,2019-03-26 17:00:00,1036,29.39,4
172,78449,2019-03-26 18:00:00,1021,25.76,3
335,35765,2019-03-26 19:00:00,1005,1.47,1
41,12340,2019-03-26 20:00:00,1031,40.26,4
63,48057,2019-03-26 21:00:00,1016,49.03,3
23,10597,2019-03-26 22:00:00,1037,74.54,4
360,67988,2019-03-26 23:00:00,1016,7.6,4
75,25025,2019-03-27 00:00:00,1036,92.47,1
48,17145,2019-03-27 01:00:00,1022,27.13,3
160,65797,2019-03-27 02:00:00,1048,37.31,4
313,51723,2019-03-27 03:00:00,1060,5.79,4
118,83230,2019-03-27 04:00:00,1048,65.66,4
100,14830,2019-03-27 05:00:00,1060,71.18,4
380,33930,2019-03-27 06:00:00,1076,92.95,1
167,33752,2019-03-27 07:00:00,1031,34.35,4
290,86025,2019-03-27 08:00:00,1085,26.48,3
156,91304,2019-03-27 09:00:00,1062,72.88,2
7,72040,2019-03-27 10:00:00,1006,70.97,3
196,77696,2019-03-27 11:00:00,1021,93.78,4
56,74648,2019-03-27 12:00:00,1084,21.33,4
321,65030,2019-03-27 13:00:00,1005,70.82,3
193,66815,2019-03-27 14:00:00,1060,7.62,2
47,95669,2019-03-27 15:00:00,1013,48.56,1
148,45690,2019-03-27 16:00:00,1015,12.82,2
275,98406,2019-03-27 17:00:00,1002,65.66,2
157,67923,2019-03-27 18:00:00,1008,60.55,2
202,46572,2019-03-27 19:00:00,1046,5.83,3
126,64030,2019-03-27 20:00:00,1084,32.64,2
395,77904,2019-03-27 21:00:00,1093,40.11,1
305,39203,2019-03-27 22:00:00,1093,25.56,4
369,87088,2019-03-27 23:00:00,1041,4.83,3
294,15608,2019-03-28 00:00:00,1041,32.56,3
64,55667,2019-03-28 01:00:00,1095,79.47,2
325,65547,2019-03-28 02:00:00,1022,36.65,4
392,32485,2019-03-28 03:00:00,1002,33.01,4
176,19862,2019-03-28 04:00:00,1000,94.23,4
116,85948,2019-03-28 05:00:00,1066,5.12,3
204,96890,2019-03-28 06:00:00,1070,76.96,1
321,81880,2019-03-28 07:00:00,1002,48.83,4
31,67560,2019-03-28 08:00:00,1099,94.5,3
388,93529,2019-03-28 09:00:00,1048,39.95,2
113,38415,2019-03-28 10:00:00,1066,71.1,4
365,74523,2019-03-28 11:00:00,1054,7.92,2
325,29323,2019-03-28 12:00:00,1003,92.95,4
376,63214,2019-03-28 13:00:00,1030,35.11,2
344,27997,2019-03-28 14:00:00,1065,52.88,3
67,67003,2019-03-28 15:00:00,1077,14.71,2
75,13679,2019-03-28 16:00:00,1063,94.61,3
45,50308,2019-03-28 17:00:00,1030,67.62,2
260,85024,2019-03-28 18:00:00,1062,6.34,2
154,49842,2019-03-28 19:00:00,1065,16.37,2
155,75408,2019-03-28 20:00:00,1030,40.58,4
363,79532,2019-03-28 21:00:00,1046,22.46,1
234,63938,2019-03-28 22:00:00,1021,31.16,1
51,15695,2019-03-28 23:00:00,1073,99.75,4
306,68499,2019-03-29 00:00:00,1093,66.21,2
262,33382,2019-03-29 01:00:00,1096,92.3,2
315,24235,2019-03-29 02:00:00,1082,44.14,4
125,72223,2019-03-29 03:00:00,1045,71.32,3
399,12366,2019-03-29 04:00:00,1088,46.51,3
245,37467,2019-03-29 05:00:00,1057,33.49,4
30,69316,2019-03-29 06:00:00,1060,52.4,1
122,16764,2019-03-29 07:00:00,1045,43.3,3
125,71836,2019-03-29 08:00:00,1000,98.07,4
37,41923,2019-03-29 09:00:00,1095,50.12,3
170,26292,2019-03-29 10:00:00,1024,81.3,4
124,11614,2019-03-29 11:00:00,1060,67.02,3
357,30939,2019-03-29 12:00:00,1080,48.48,3
35,28800,2019-03-29 13:00:00,1013,47.94,4
87,66440,2019-03-29 14:00:00,1044,34.85,1
134,33246,2019-03-29 15:00:00,1076,11.59,1
196,62805,2019-03-29 16:00:00,1038,76.39,3
274,59648,2019-03-29 17:00:00,1065,91.89,3
201,66851,2019-03-29 18:00:00,1031,22.58,1
369,41688,2019-03-29 19:00:00,1095,92.64,4
285,39764,2019-03-29 20:00:00,1057,24.0,2
77,42470,2019-03-29 21:00:00,1055,53.48,3
59,48501,2019-03-29 22:00:00,1005,35.02,2
126,67207,2019-03-29 23:00:00,1088,12.34,3
109,72157,2019-03-30 00:00:00,1066,6.23,1
224,13216,2019-03-30 01:00:00,1081,37.17,4
278,32072,2019-03-30 02:00:00,1049,5.69,3
68,47132,2019-03-30 03:00:00,1037,11.32,2
69,27861,2019-03-30 04:00:00,1002,15.09,1
165,74186,2019-03-30 05:00:00,1004,1.19,3
305,14960,2019-03-30 06:00:00,1023,16.17,4
397,28781,2019-03-30 07:00:00,1053,58.15,3
162,41126,2019-03-30 08:00:00,1033,82.13,4
365,32578,2019-03-30 09:00:00,1038,20.15,4
342,27883,2019-03-30 10:00:00,1087,9.01,1
309,39782,2019-03-30 11:00:00,1099,73.22,3
379,66387,2019-03-30 12:00:00,1091,1.81,4
343,26979,2019-03-30 13:00:00,1047,73.68,1
387,43746,2019-03-30 14:00:00,1048,13.98,3
42,76266,2019-03-30 15:00:00,1033,23.6,4
354,10056,2019-03-30 16:00:00,1079,12.89,1
109,41457,2019-03-30 17:00:00,1099,25.49,3
51,12243,2019-03-30 18:00:00,1006,80.02,4
250,65031,2019-03-30 19:00:00,1017,14.12,1
341,11701,2019-03-30 20:00:00,1069,99.42,1
383,66381,2019-03-30 21:00:00,1091,33.38,3
21,60438,2019-03-30 22:00:00,1033,92.27,1
300,83839,2019-03-30 23:00:00,1050,19.81,3
139,90636,2019-03-31 00:00:00,1092,19.6,3
359,76483,2019-03-31 01:00:00,1067,56.97,4
324,30505,2019-03-31 02:00:00,1013,6.01,3
385,16553,2019-03-31 03:00:00,1068,80.3,1
92,43525,2019-03-31 04:00:00,1088,44.52,3
280,90402,2019-03-31 05:00:00,1007,70.22,4
125,54348,2019-03-31 06:00:00,1014,18.29,1
397,81187,2019-03-31 07:00:00,1082,64.59,4
111,17273,2019-03-31 08:00:00,1058,59.81,2
354,74236,2019-03-31 09:00:00,1010,75.81,4
139,85569,2019-03-31 10:00:00,1019,30.44,2
273,13535,2019-03-31 11:00:00,1054,93.38,2
99,28677,2019-03-31 12:00:00,1035,96.17,3
252,93024,2019-03-31 13:00:00,1081,86.94,1
338,10908,2019-03-31 14:00:00,1013,57.63,3
104,80153,2019-03-31 15:00:00,1057,42.61,1
214,98989,2019-03-31 16:00:00,1037,6.74,4
249,45079,2019-03-31 17:00:00,1088,94.78,2
152,91556,2019-03-31 18:00:00,1079,95.23,2
250,59323,2019-03-31 19:00:00,1081,2.85,2
275,55320,2019-03-31 20:00:00,1000,36.33,4
165,99909,2019-03-31 21:00:00,1064,88.12,4
341,56105,2019-03-31 22:00:00,1000,9.0,3
8,40164,2019-03-31 23:00:00,1084,20.46,3
284,11885,2019-04-01 00:00:00,1059,97.89,1
5,67819,2019-04-01 01:00:00,1024,84.88,1
145,11049,2019-04-01 02:00:00,1090,91.29,2
101,63281,2019-04-01 03:00:00,1009,15.07,4
164,53271,2019-04-01 04:00:00,1049,21.92,4
374,76697,2019-04-01 05:00:00,1011,60.94,3
147,76351,2019-04-01 06:00:00,1091,50.67,3
64,46534,2019-04-01 07:00:00,1031,30.55,1
91,68097,2019-04-01 08:00:00,1032,88.5,1
117,63813,2019-04-01 09:00:00,1071,90.24,3
354,35037,2019-04-01 10:00:00,1025,29.88,3
267,46007,2019-04-01 11:00:00,1041,16.42,4
310,89478,2019-04-01 12:00:00,1049,15.76,1
