hshd_num,basket_num,date,product_num,spend,units,age,income,children,loyalty,department,commodity,brand
302,85268,2019-03-21 03:00:00,1028,41.44,2,27,34748,1,No,Snacks,Regular,National
369,43298,2019-03-21 04:00:00,1036,65.15,4,49,39337,1,Yes,Snacks,Organic,National
190,16929,2019-03-21 05:00:00,1082,8.77,4,39,66208,3,No,Snacks,Regular,National
136,24456,2019-03-21 06:00:00,1045,35.15,3,33,138940,0,Yes,Grocery,Regular,Private
43,96676,2019-03-21 07:00:00,1023,94.12,2,28,37805,1,Yes,Snacks,Regular,National
380,93721,2019-03-21 08:00:00,1013,4.03,1,36,50159,2,Yes,Dairy,Regular,National
353,47924,2019-03-21 09:00:00,1004,75.42,3,47,136357,2,Yes,Dairy,Organic,Private
90,34240,2019-03-21 10:00:00,1052,84.3,4,25,53049,0,Yes,Dairy,Regular,Private
295,97381,2019-03-21 11:00:00,1087,28.43,1,28,55289,1,No,Grocery,Organic,National
341,19228,2019-03-21 12:00:00,1097,22.26,4,47,60354,0,Yes,Grocery,Regular,National
245,31686,2019-03-21 13:00:00,1094,91.57,2,63,39348,2,No,Beverages,Organic,Private
192,21920,2019-03-21 14:00:00,1029,76.64,4,56,101180,1,Yes,Grocery,Organic,Private
318,17432,2019-03-21 15:00:00,1059,12.22,1,57,96040,1,Yes,Dairy,Regular,National
106,73575,2019-03-21 16:00:00,1072,22.01,2,66,57663,1,Yes,Grocery,Organic,Private
363,81725,2019-03-21 17:00:00,1090,62.51,3,67,51447,0,Yes,Dairy,Regular,National
310,43910,2019-03-21 18:00:00,1027,42.52,4,62,55470,1,Yes,Dairy,Organic,Private
382,40226,2019-03-21 19:00:00,1025,50.91,2,39,77605,1,No,Beverages,Regular,Private
233,83150,2019-03-21 20:00:00,1017,95.2,2,44,148324,0,No,Grocery,Organic,Private
265,69099,2019-03-21 21:00:00,1035,42.6,3,56,69081,1,No,Grocery,Organic,Private
344,96760,2019-03-21 22:00:00,1007,88.29,3,42,144065,1,No,Grocery,Organic,National
37,28013,2019-03-21 23:00:00,1017,66.41,1,61,104740,1,No,Grocery,Organic,Private
305,31446,2019-03-22 00:00:00,1083,13.04,2,36,33709,0,No,Dairy,Organic,National
41,80375,2019-03-22 01:00:00,1057,74.71,2,63,46896,2,Yes,Grocery,Regular,National
17,72509,2019-03-22 02:00:00,1031,52.5,1,46,47019,0,No,Grocery,Regular,National
344,10557,2019-03-22 03:00:00,1092,23.28,4,42,144065,1,No,Beverages,Regular,Private
277,40666,2019-03-22 04:00:00,1048,29.67,2,32,56432,0,Yes,Snacks,Organic,Private
307,47389,2019-03-22 05:00:00,1047,56.18,2,46,85771,1,No,Dairy,Organic,Private
59,57700,2019-03-22 06:00:00,1081,60.57,4,28,103666,2,Yes,Grocery,Regular,National
183,34578,2019-03-22 07:00:00,1070,96.85,3,51,64911,0,No,Grocery,Organic,National
41,84779,2019-03-22 08:00:00,1064,85.62,3,63,46896,2,Yes,Dairy,Regular,National
39,19596,2019-03-22 09:00:00,1091,21.38,3,45,96617,0,Yes,Dairy,Regular,Private
397,67500,2019-03-22 10:00:00,1032,77.63,1,57,79407,0,No,Beverages,Organic,Private
192,82534,2019-03-22 11:00:00,1049,1.82,4,56,101180,1,Yes,Grocery,Organic,Private
267,20129,2019-03-22 12:00:00,1003,13.85,3,65,123105,3,Yes,Grocery,Organic,National
147,73394,2019-03-22 13:00:00,1083,20.77,1,61,55351,2,Yes,Dairy,Organic,National
395,76046,2019-03-22 14:00:00,1035,60.12,4,67,35713,0,No,Grocery,Organic,Private
333,21596,2019-03-22 15:00:00,1094,20.27,3,61,133214,1,Yes,Beverages,Organic,Private
127,75355,2019-03-22 16:00:00,1027,37.16,2,61,133691,2,Yes,Dairy,Organic,Private
46,22974,2019-03-22 17:00:00,1002,25.04,2,33,50056,2,No,Grocery,Regular,Private
45,76673,2019-03-22 18:00:00,1005,34.4,3,38,145247,0,No,Beverages,Organic,National
1,80202,2019-03-22 19:00:00,1044,94.3,3,63,144692,1,Yes,Dairy,Organic,National
168,84442,2019-03-22 20:00:00,1022,99.74,1,44,119084,3,No,Dairy,Organic,National
108,31818,2019-03-22 21:00:00,1006,68.89,2,65,87679,1,No,Dairy,Regular,National
19,53246,2019-03-22 22:00:00,1060,57.66,4,48,113613,0,Yes,Grocery,Regular,Private
332,65598,2019-03-22 23:00:00,1099,71.14,3,65,64620,1,Yes,Grocery,Organic,National
72,12654,2019-03-23 00:00:00,1064,77.39,4,55,108832,2,No,Dairy,Regular,National
109,43758,2019-03-23 01:00:00,1005,74.16,3,52,134182,1,No,Beverages,Organic,National
268,34204,2019-03-23 02:00:00,1023,9.11,2,59,118858,0,No,Snacks,Regular,National
240,44928,2019-03-23 03:00:00,1036,31.72,3,56,51545,2,Yes,Snacks,Organic,National
301,63609,2019-03-23 04:00:00,1044,35.0,4,31,116188,0,Yes,Dairy,Organic,National
90,40552,2019-03-23 05:00:00,1050,37.56,2,25,53049,0,Yes,Snacks,Organic,National
103,20336,2019-03-23 06:00:00,1099,35.09,3,59,39540,1,Yes,Grocery,Organic,National
250,57037,2019-03-23 07:00:00,1087,78.92,2,52,119930,1,Yes,Grocery,Organic,National
8,26206,2019-03-23 08:00:00,1044,75.01,1,43,62093,0,Yes,Dairy,Organic,National
153,44831,2019-03-23 09:00:00,1062,1.46,4,53,95953,0,No,Grocery,Regular,Private
347,53563,2019-03-23 10:00:00,1028,30.34,3,55,82528,0,Yes,Snacks,Regular,National
174,28361,2019-03-23 11:00:00,1095,62.74,3,57,77295,0,No,Dairy,Regular,National
343,51335,2019-03-23 12:00:00,1024,12.91,3,27,140008,3,Yes,Beverages,Organic,National
158,84469,2019-03-23 13:00:00,1009,8.05,4,46,112745,2,Yes,Grocery,Regular,Private
215,35816,2019-03-23 14:00:00,1034,83.01,1,56,99896,0,Yes,Grocery,Regular,National
177,25619,2019-03-23 15:00:00,1054,45.82,4,37,113042,2,No,Grocery,Organic,National
175,36819,2019-03-23 16:00:00,1024,85.71,3,25,147474,1,No,Beverages,Organic,National
340,21741,2019-03-23 17:00:00,1090,82.53,4,56,121362,1,Yes,Dairy,Regular,National
338,18798,2019-03-23 18:00:00,1044,89.44,3,57,106539,2,Yes,Dairy,Organic,National
146,35143,2019-03-23 19:00:00,1095,5.78,4,54,124297,1,No,Dairy,Regular,National
324,59695,2019-03-23 20:00:00,1011,19.43,2,59,112848,2,No,Snacks,Organic,National
161,42747,2019-03-23 21:00:00,1003,30.32,4,66,56092,3,Yes,Grocery,Organic,National
127,31182,2019-03-23 22:00:00,1089,14.49,3,61,133691,2,Yes,Dairy,Organic,Private
82,19415,2019-03-23 23:00:00,1066,49.06,3,48,124758,0,Yes,Snacks,Organic,National
147,21085,2019-03-24 00:00:00,1016,80.1,4,61,55351,2,Yes,Beverages,Regular,National
239,25008,2019-03-24 01:00:00,1072,95.17,4,44,119780,2,Yes,Grocery,Organic,Private
84,97638,2019-03-24 02:00:00,1092,89.07,2,49,92752,3,Yes,Beverages,Regular,Private
113,28452,2019-03-24 03:00:00,1064,46.28,1,36,121007,2,Yes,Dairy,Regular,National
225,74075,2019-03-24 04:00:00,1081,64.01,1,35,38335,1,Yes,Grocery,Regular,National
332,18120,2019-03-24 05:00:00,1052,23.84,2,65,64620,1,Yes,Dairy,Regular,Private
378,74385,2019-03-24 06:00:00,1083,40.9,1,40,133268,0,Yes,Dairy,Organic,National
243,83356,2019-03-24 07:00:00,1056,87.25,1,57,118461,1,Yes,Beverages,Organic,Private
143,28170,2019-03-24 08:00:00,1097,3.89,3,63,130386,0,Yes,Grocery,Regular,National
41,26259,2019-03-24 09:00:00,1027,53.74,3,63,46896,2,Yes,Dairy,Organic,Private
258,32099,2019-03-24 10:00:00,1098,87.41,3,40,102592,3,No,Snacks,Organic,National
285,19649,2019-03-24 11:00:00,1015,13.08,4,49,121267,3,Yes,Beverages,Regular,Private
105,69258,2019-03-24 12:00:00,1020,98.27,4,29,34611,3,Yes,Beverages,Regular,Private
202,51037,2019-03-24 13:00:00,1076,2.23,1,26,76959,2,No,Beverages,Organic,National
307,21805,2019-03-24 14:00:00,1098,88.73,4,46,85771,1,No,Snacks,Organic,National
331,53147,2019-03-24 15:00:00,1041,36.01,3,59,52700,2,No,Dairy,Regular,National
266,84280,2019-03-24 16:00:00,1053,14.14,4,33,92856,1,Yes,Beverages,Organic,Private
398,56053,2019-03-24 17:00:00,1031,16.58,1,32,100340,0,Yes,Grocery,Regular,National
210,86215,2019-03-24 18:00:00,1037,70.42,3,26,46779,3,Yes,Grocery,Organic,Private
51,20985,2019-03-24 19:00:00,1069,87.2,1,31,33343,1,Yes,Dairy,Organic,National
118,22391,2019-03-24 20:00:00,1037,64.47,4,61,89275,0,Yes,Grocery,Organic,Private
201,14861,2019-03-24 21:00:00,1053,92.94,2,26,71555,0,No,Beverages,Organic,Private
377,73582,2019-03-24 22:00:00,1059,84.41,2,32,57355,3,Yes,Dairy,Regular,National
39,61928,2019-03-24 23:00:00,1076,1.89,3,45,96617,0,Yes,Beverages,Organic,National
28,44364,2019-03-25 00:00:00,1076,67.27,1,68,55945,0,No,Beverages,Organic,National
259,92399,2019-03-25 01:00:00,1046,31.16,2,50,107052,1,No,Grocery,Organic,National
84,52923,2019-03-25 02:00:00,1011,46.0,2,49,92752,3,Yes,Snacks,Organic,National
155,17919,2019-03-25 03:00:00,1052,10.31,3,37,137112,2,Yes,Dairy,Regular,Private
117,65896,2019-03-25 04:00:00,1032,28.93,3,48,48071,3,No,Beverages,Organic,Private
2,95818,2019-03-25 05:00:00,1027,63.64,1,53,117142,1,Yes,Dairy,Organic,Private
93,57396,2019-03-25 06:00:00,1002,22.62,2,33,127379,2,No,Grocery,Regular,Private
166,44840,2019-03-25 07:00:00,1081,65.11,1,68,63496,0,Yes,Grocery,Regular,National
387,52255,2019-03-25 08:00:00,1025,92.38,1,47,87043,2,No,Beverages,Regular,Private
400,81160,2019-03-25 09:00:00,1053,1.49,3,68,105672,0,Yes,Beverages,Organic,Private
350,18176,2019-03-25 10:00:00,1039,78.79,1,48,82736,2,Yes,Dairy,Organic,National
296,43529,2019-03-25 11:00:00,1065,64.49,4,57,85129,3,Yes,Beverages,Regular,Private
258,66406,2019-03-25 12:00:00,1067,5.62,1,40,102592,3,No,Grocery,Organic,Private
81,22941,2019-03-25 13:00:00,1091,79.23,2,42,65247,3,No,Dairy,Regular,Private
268,11669,2019-03-25 14:00:00,1091,23.23,1,59,118858,0,No,Dairy,Regular,Private
235,95782,2019-03-25 15:00:00,1088,27.32,4,43,96703,1,No,Beverages,Organic,National
321,54859,2019-03-25 16:00:00,1089,10.26,4,29,58016,2,No,Dairy,Organic,Private
311,65786,2019-03-25 17:00:00,1046,53.9,2,69,72344,2,Yes,Grocery,Organic,National
301,61083,2019-03-25 18:00:00,1001,50.32,2,31,116188,0,Yes,Beverages,Organic,Private
357,50076,2019-03-25 19:00:00,1041,35.37,1,26,54504,1,No,Dairy,Regular,National
213,30323,2019-03-25 20:00:00,1033,17.71,4,56,54466,1,Yes,Dairy,Organic,Private
62,16021,2019-03-25 21:00:00,1093,83.96,4,66,97215,3,Yes,Dairy,Regular,National
49,49807,2019-03-25 22:00:00,1020,87.76,1,44,144548,0,Yes,Beverages,Regular,Private
127,60355,2019-03-25 23:00:00,1043,54.52,2,61,133691,2,Yes,Dairy,Organic,National
223,54732,2019-03-26 00:00:00,1086,25.18,4,30,90921,2,Yes,Dairy,Organic,Private
279,18711,2019-03-26 01:00:00,1096,10.51,1,62,136995,2,Yes,Snacks,Organic,Private
294,73079,2019-03-26 02:00:00,1001,86.99,2,57,148874,3,No,Beverages,Organic,Private
284,17904,2019-03-26 03:00:00,1090,10.51,1,59,31324,2,No,Dairy,Regular,National
277,74033,2019-03-26 04:00:00,1058,2.3,2,32,56432,0,Yes,Dairy,Organic,Private
107,96478,2019-03-26 05:00:00,1085,47.47,2,63,81991,1,No,Grocery,Organic,Private
146,99787,2019-03-26 06:00:00,1097,73.4,4,54,124297,1,No,Grocery,Regular,National
99,65096,2019-03-26 07:00:00,1015,46.3,3,35,130793,1,No,Beverages,Regular,Private
375,13093,2019-03-26 08:00:00,1019,6.09,4,44,61921,2,Yes,Dairy,Regular,Private
73,34918,2019-03-26 09:00:00,1025,69.31,1,39,81293,1,No,Beverages,Regular,Private
122,82743,2019-03-26 10:00:00,1015,64.59,2,46,121680,2,Yes,Beverages,Regular,Private
30,72636,2019-03-26 11:00:00,1069,68.47,4,51,62217,0,Yes,Dairy,Organic,National
188,68806,2019-03-26 12:00:00,1022,21.91,2,68,91476,0,Yes,Dairy,Organic,National
364,19394,2019-03-26 13:00:00,1041,79.77,4,63,120469,3,No,Dairy,Regular,National
354,23280,2019-03-26 14:00:00,1036,48.44,1,26,98866,0,No,Snacks,Organic,National
288,46303,2019-03-26 15:00:00,1071,54.1,1,42,49870,3,No,Snacks,Organic,National
195,37453,2019-03-26 16:00:00,1005,55.04,1,36,98450,1,Yes,Beverages,Organic,National
156,70695,2019-03-26 17:00:00,1036,29.39,4,56,50358,3,No,Snacks,Organic,National
172,78449,2019-03-26 18:00:00,1021,25.76,3,49,48888,3,No,Snacks,Regular,Private
335,35765,2019-03-26 19:00:00,1005,1.47,1,53,123045,3,Yes,Beverages,Organic,National
41,12340,2019-03-26 20:00:00,1031,40.26,4,63,46896,2,Yes,Grocery,Regular,National
63,48057,2019-03-26 21:00:00,1016,49.03,3,28,99042,1,Yes,Beverages,Regular,National
23,10597,2019-03-26 22:00:00,1037,74.54,4,26,112750,1,Yes,Grocery,Organic,Private
360,67988,2019-03-26 23:00:00,1016,7.6,4,64,129657,3,No,Beverages,Regular,National
75,25025,2019-03-27 00:00:00,1036,92.47,1,38,108781,1,No,Snacks,Organic,National
48,17145,2019-03-27 01:00:00,1022,27.13,3,26,86556,0,Yes,Dairy,Organic,National
160,65797,2019-03-27 02:00:00,1048,37.31,4,26,68513,3,No,Snacks,Organic,Private
313,51723,2019-03-27 03:00:00,1060,5.79,4,51,82224,3,Yes,Grocery,Regular,Private
118,83230,2019-03-27 04:00:00,1048,65.66,4,61,89275,0,Yes,Snacks,Organic,Private
100,14830,2019-03-27 05:00:00,1060,71.18,4,41,39823,2,Yes,Grocery,Regular,Private
380,33930,2019-03-27 06:00:00,1076,92.95,1,36,50159,2,Yes,Beverages,Organic,National
167,33752,2019-03-27 07:00:00,1031,34.35,4,68,90692,2,Yes,Grocery,Regular,National
290,86025,2019-03-27 08:00:00,1085,26.48,3,59,102124,1,Yes,Grocery,Organic,Private
156,91304,2019-03-27 09:00:00,1062,72.88,2,56,50358,3,No,Grocery,Regular,Private
7,72040,2019-03-27 10:00:00,1006,70.97,3,63,86179,0,No,Dairy,Regular,National
196,77696,2019-03-27 11:00:00,1021,93.78,4,63,51352,1,Yes,Snacks,Regular,Private
56,74648,2019-03-27 12:00:00,1084,21.33,4,41,46964,0,No,Grocery,Regular,Private
321,65030,2019-03-27 13:00:00,1005,70.82,3,29,58016,2,No,Beverages,Organic,National
193,66815,2019-03-27 14:00:00,1060,7.62,2,48,73286,1,No,Grocery,Regular,Private
47,95669,2019-03-27 15:00:00,1013,48.56,1,50,75543,0,No,Dairy,Regular,National
148,45690,2019-03-27 16:00:00,1015,12.82,2,47,118668,2,No,Beverages,Regular,Private
275,98406,2019-03-27 17:00:00,1002,65.66,2,48,43807,2,Yes,Grocery,Regular,Private
157,67923,2019-03-27 18:00:00,1008,60.55,2,31,33267,2,No,Dairy,Regular,Private
202,46572,2019-03-27 19:00:00,1046,5.83,3,26,76959,2,No,Grocery,Organic,National
126,64030,2019-03-27 20:00:00,1084,32.64,2,59,123610,1,Yes,Grocery,Regular,Private
395,77904,2019-03-27 21:00:00,1093,40.11,1,67,35713,0,No,Dairy,Regular,National
305,39203,2019-03-27 22:00:00,1093,25.56,4,36,33709,0,No,Dairy,Regular,National
369,87088,2019-03-27 23:00:00,1041,4.83,3,49,39337,1,Yes,Dairy,Regular,National
294,15608,2019-03-28 00:00:00,1041,32.56,3,57,148874,3,No,Dairy,Regular,National
64,55667,2019-03-28 01:00:00,1095,79.47,2,53,43284,0,Yes,Dairy,Regular,National
325,65547,2019-03-28 02:00:00,1022,36.65,4,41,133333,2,No,Dairy,Organic,National
392,32485,2019-03-28 03:00:00,1002,33.01,4,66,64349,3,Yes,Grocery,Regular,Private
176,19862,2019-03-28 04:00:00,1000,94.23,4,51,144352,2,Yes,Beverages,Regular,National
116,85948,2019-03-28 05:00:00,1066,5.12,3,47,96387,1,No,Snacks,Organic,National
204,96890,2019-03-28 06:00:00,1070,76.96,1,47,80517,1,Yes,Grocery,Organic,National
321,81880,2019-03-28 07:00:00,1002,48.83,4,29,58016,2,No,Grocery,Regular,Private
31,67560,2019-03-28 08:00:00,1099,94.5,3,66,38308,2,No,Grocery,Organic,National
388,93529,2019-03-28 09:00:00,1048,39.95,2,46,65547,1,No,Snacks,Organic,Private
113,38415,2019-03-28 10:00:00,1066,71.1,4,36,121007,2,Yes,Snacks,Organic,National
365,74523,2019-03-28 11:00:00,1054,7.92,2,53,53959,0,No,Grocery,Organic,National
325,29323,2019-03-28 12:00:00,1003,92.95,4,41,133333,2,No,Grocery,Organic,National
376,63214,2019-03-28 13:00:00,1030,35.11,2,25,63307,2,No,Dairy,Organic,National
344,27997,2019-03-28 14:00:00,1065,52.88,3,42,144065,1,No,Beverages,Regular,Private
67,67003,2019-03-28 15:00:00,1077,14.71,2,68,123468,3,Yes,Dairy,Organic,Private
75,13679,2019-03-28 16:00:00,1063,94.61,3,38,108781,1,No,Dairy,Regular,Private
45,50308,2019-03-28 17:00:00,1030,67.62,2,38,145247,0,No,Dairy,Organic,National
260,85024,2019-03-28 18:00:00,1062,6.34,2,26,74261,2,No,Grocery,Regular,Private
154,49842,2019-03-28 19:00:00,1065,16.37,2,60,87458,2,Yes,Beverages,Regular,Private
155,75408,2019-03-28 20:00:00,1030,40.58,4,37,137112,2,Yes,Dairy,Organic,National
363,79532,2019-03-28 21:00:00,1046,22.46,1,67,51447,0,Yes,Grocery,Organic,National
234,63938,2019-03-28 22:00:00,1021,31.16,1,60,90566,1,Yes,Snacks,Regular,Private
51,15695,2019-03-28 23:00:00,1073,99.75,4,31,33343,1,Yes,Snacks,Organic,Private
306,68499,2019-03-29 00:00:00,1093,66.21,2,46,60355,0,Yes,Dairy,Regular,National
262,33382,2019-03-29 01:00:00,1096,92.3,2,36,51677,0,Yes,Snacks,Organic,Private
315,24235,2019-03-29 02:00:00,1082,44.14,4,58,138492,2,Yes,Snacks,Regular,National
125,72223,2019-03-29 03:00:00,1045,71.32,3,25,131042,2,No,Grocery,Regular,Private
399,12366,2019-03-29 04:00:00,1088,46.51,3,68,80990,0,Yes,Beverages,Organic,National
245,37467,2019-03-29 05:00:00,1057,33.49,4,63,39348,2,No,Grocery,Regular,National
30,69316,2019-03-29 06:00:00,1060,52.4,1,51,62217,0,Yes,Grocery,Regular,Private
122,16764,2019-03-29 07:00:00,1045,43.3,3,46,121680,2,Yes,Grocery,Regular,Private
125,71836,2019-03-29 08:00:00,1000,98.07,4,25,131042,2,No,Beverages,Regular,National
37,41923,2019-03-29 09:00:00,1095,50.12,3,61,104740,1,No,Dairy,Regular,National
170,26292,2019-03-29 10:00:00,1024,81.3,4,35,74425,2,Yes,Beverages,Organic,National
124,11614,2019-03-29 11:00:00,1060,67.02,3,59,100588,1,No,Grocery,Regular,Private
357,30939,2019-03-29 12:00:00,1080,48.48,3,26,54504,1,No,Grocery,Regular,Private
35,28800,2019-03-29 13:00:00,1013,47.94,4,68,119480,3,No,Dairy,Regular,National
87,66440,2019-03-29 14:00:00,1044,34.85,1,53,132756,1,No,Dairy,Organic,National
134,33246,2019-03-29 15:00:00,1076,11.59,1,63,119643,0,Yes,Beverages,Organic,National
196,62805,2019-03-29 16:00:00,1038,76.39,3,63,51352,1,Yes,Dairy,Regular,Private
274,59648,2019-03-29 17:00:00,1065,91.89,3,57,58295,1,No,Beverages,Regular,Private
201,66851,2019-03-29 18:00:00,1031,22.58,1,26,71555,0,No,Grocery,Regular,National
369,41688,2019-03-29 19:00:00,1095,92.64,4,49,39337,1,Yes,Dairy,Regular,National
285,39764,2019-03-29 20:00:00,1057,24.0,2,49,121267,3,Yes,Grocery,Regular,National
77,42470,2019-03-29 21:00:00,1055,53.48,3,64,59124,1,Yes,Dairy,Organic,Private
59,48501,2019-03-29 22:00:00,1005,35.02,2,28,103666,2,Yes,Beverages,Organic,National
126,67207,2019-03-29 23:00:00,1088,12.34,3,59,123610,1,Yes,Beverages,Organic,National
109,72157,2019-03-30 00:00:00,1066,6.23,1,52,134182,1,No,Snacks,Organic,National
224,13216,2019-03-30 01:00:00,1081,37.17,4,46,35486,3,Yes,Grocery,Regular,National
278,32072,2019-03-30 02:00:00,1049,5.69,3,60,113285,1,No,Grocery,Organic,Private
68,47132,2019-03-30 03:00:00,1037,11.32,2,58,91389,1,Yes,Grocery,Organic,Private
69,27861,2019-03-30 04:00:00,1002,15.09,1,34,39435,3,Yes,Grocery,Regular,Private
165,74186,2019-03-30 05:00:00,1004,1.19,3,52,135891,3,Yes,Dairy,Organic,Private
305,14960,2019-03-30 06:00:00,1023,16.17,4,36,33709,0,No,Snacks,Regular,National
397,28781,2019-03-30 07:00:00,1053,58.15,3,57,79407,0,No,Beverages,Organic,Private
162,41126,2019-03-30 08:00:00,1033,82.13,4,69,41338,3,No,Dairy,Organic,Private
365,32578,2019-03-30 09:00:00,1038,20.15,4,53,53959,0,No,Dairy,Regular,Private
342,27883,2019-03-30 10:00:00,1087,9.01,1,57,43843,1,Yes,Grocery,Organic,National
309,39782,2019-03-30 11:00:00,1099,73.22,3,62,43116,1,No,Grocery,Organic,National
379,66387,2019-03-30 12:00:00,1091,1.81,4,38,34835,2,Yes,Dairy,Regular,Private
343,26979,2019-03-30 13:00:00,1047,73.68,1,27,140008,3,Yes,Dairy,Organic,Private
387,43746,2019-03-30 14:00:00,1048,13.98,3,47,87043,2,No,Snacks,Organic,Private
42,76266,2019-03-30 15:00:00,1033,23.6,4,42,76175,0,Yes,Dairy,Organic,Private
354,10056,2019-03-30 16:00:00,1079,12.89,1,26,98866,0,No,Grocery,Regular,Private
109,41457,2019-03-30 17:00:00,1099,25.49,3,52,134182,1,No,Grocery,Organic,National
51,12243,2019-03-30 18:00:00,1006,80.02,4,31,33343,1,Yes,Dairy,Regular,National
250,65031,2019-03-30 19:00:00,1017,14.12,1,52,119930,1,Yes,Grocery,Organic,Private
341,11701,2019-03-30 20:00:00,1069,99.42,1,47,60354,0,Yes,Dairy,Organic,National
383,66381,2019-03-30 21:00:00,1091,33.38,3,52,135616,1,Yes,Dairy,Regular,Private
21,60438,2019-03-30 22:00:00,1033,92.27,1,54,116672,2,No,Dairy,Organic,Private
300,83839,2019-03-30 23:00:00,1050,19.81,3,32,74482,2,Yes,Snacks,Organic,National
139,90636,2019-03-31 00:00:00,1092,19.6,3,50,33373,3,Yes,Beverages,Regular,Private
359,76483,2019-03-31 01:00:00,1067,56.97,4,41,108859,1,No,Grocery,Organic,Private
324,30505,2019-03-31 02:00:00,1013,6.01,3,59,112848,2,No,Dairy,Regular,National
385,16553,2019-03-31 03:00:00,1068,80.3,1,26,108752,1,No,Dairy,Regular,National
92,43525,2019-03-31 04:00:00,1088,44.52,3,31,128116,2,Yes,Beverages,Organic,National
280,90402,2019-03-31 05:00:00,1007,70.22,4,64,121792,3,No,Grocery,Organic,National
125,54348,2019-03-31 06:00:00,1014,18.29,1,25,131042,2,No,Dairy,Organic,National
397,81187,2019-03-31 07:00:00,1082,64.59,4,57,79407,0,No,Snacks,Regular,National
111,17273,2019-03-31 08:00:00,1058,59.81,2,33,124704,1,No,Dairy,Organic,Private
354,74236,2019-03-31 09:00:00,1010,75.81,4,26,98866,0,No,Beverages,Organic,Private
139,85569,2019-03-31 10:00:00,1019,30.44,2,50,33373,3,Yes,Dairy,Regular,Private
273,13535,2019-03-31 11:00:00,1054,93.38,2,48,56962,3,Yes,Grocery,Organic,National
99,28677,2019-03-31 12:00:00,1035,96.17,3,35,130793,1,No,Grocery,Organic,Private
252,93024,2019-03-31 13:00:00,1081,86.94,1,47,133150,2,Yes,Grocery,Regular,National
338,10908,2019-03-31 14:00:00,1013,57.63,3,57,106539,2,Yes,Dairy,Regular,National
104,80153,2019-03-31 15:00:00,1057,42.61,1,57,46364,3,Yes,Grocery,Regular,National
214,98989,2019-03-31 16:00:00,1037,6.74,4,30,66939,3,Yes,Grocery,Organic,Private
249,45079,2019-03-31 17:00:00,1088,94.78,2,35,132634,1,No,Beverages,Organic,National
152,91556,2019-03-31 18:00:00,1079,95.23,2,67,106797,2,No,Grocery,Regular,Private
250,59323,2019-03-31 19:00:00,1081,2.85,2,52,119930,1,Yes,Grocery,Regular,National
275,55320,2019-03-31 20:00:00,1000,36.33,4,48,43807,2,Yes,Beverages,Regular,National
165,99909,2019-03-31 21:00:00,1064,88.12,4,52,135891,3,Yes,Dairy,Regular,National
341,56105,2019-03-31 22:00:00,1000,9.0,3,47,60354,0,Yes,Beverages,Regular,National
8,40164,2019-03-31 23:00:00,1084,20.46,3,43,62093,0,Yes,Grocery,Regular,Private
284,11885,2019-04-01 00:00:00,1059,97.89,1,59,31324,2,No,Dairy,Regular,National
5,67819,2019-04-01 01:00:00,1024,84.88,1,32,96412,1,Yes,Beverages,Organic,National
145,11049,2019-04-01 02:00:00,1090,91.29,2,28,123008,0,Yes,Dairy,Regular,National
101,63281,2019-04-01 03:00:00,1009,15.07,4,32,90160,2,Yes,Grocery,Regular,Private
